単位	たんい	unit, denomination / credit (in school) / in units of (e.g. "in thousands"), in amounts of
対象	たいしょう	target, object (of worship, study, etc.), subject (of taxation, etc.)
証明	しょうめい	proof, testimony, demonstration, verification, certification
なく	なく	to cry, to weep, to sob, to howl
子	こ	child, kid, teenager, youngster, young (non-adult) person / (one's) child, offspring / young woman / young (animal) / offshoot / interest / new share / player who is not a dealer (in cards, mahjong, etc.) / young geisha, young prostitute / bird egg / -er (often of young women)
建物	たてもの	building
すべき	すべき	should do, ought to do
とし	とし	town, city, municipal, urban
次に	つぎに	next, then, after that
許可	きょか	permission, approval, authorization, license
報告	ほうこく	report, information
執行	しっこう, しゅぎょう, しゅうぎょう, しぎょう	execution, carrying out, performance, enforcement, exercise, service, conduct / execution / lead monk performing various tasks in a temple
特別	とくべつ	special, particular, extraordinary, exceptional, especial
裁判所	さいばんしょ	court, courthouse
記録	きろく	record, minutes, document / record (e.g. in sports), results, score / to record, to document / to set a record (e.g. in sports), to show a result, to reach a value
表す	あらわす	to represent, to signify, to stand for / to reveal, to show, to display / to express / to make widely known
移動	いどう	movement, transfer, migration, removal, travel / mobile, moving, traveling, travelling, roving
版	はん, ばん	edition, version, printing, impression, implementation (e.g. software) / plate, block, cast / editions of a publication
出題	しゅつだい	setting a question (for an exam, quiz, etc.) / setting a theme (for composition of poetry)
財産	ざいさん	property, fortune, assets
科目	かもく	(school) subject, curriculum, course / item, heading, entry
さらに	さらに	furthermore, again, after all, more and more, moreover, even more
旨	むね	principle, aim, main purpose, central part, pillar / purport, gist, drift, meaning / instructions, orders, intention, wishes
解	かい	solution (of an equation, inequality, etc.), root (e.g. of a polynomial) / solution (to a given problem), answer / explanation, interpretation
カエサル	カエサル	Caesar
作	さく	work (e.g. of art), production / harvest, cultivation, farming, crop, yield / technique
除く	のぞく	to remove, to eliminate, to eradicate / to exclude, to except
でない	でない	is not, am not, are not
生	き	pure, undiluted, raw, crude
文字列	もじれつ	character string
機能	きのう	function, facility, faculty, feature
性	さが	one's nature, one's destiny / custom, tradition, habit, convention
かれ	かれ	he, him / boyfriend
このように	このように	in this manner, in this way, like this
権	けん	right (to do something) / authority, power
変化	へんか	change, variation, alteration, mutation, transition, transformation, transfiguration, metamorphosis / variety, diversity / inflection, declension, conjugation / sidestepping
受ける	うける, ウケる	to receive, to get / to catch (e.g. a ball) / to be struck by (wind, waves, sunlight, etc.) / to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence) / to undergo (e.g. surgery), to take (a test), to accept (a challenge) / to be given (e.g. life, talent) / to find funny, to find humorous, to be amused (by) / to follow, to succeed, to be descended from / to face (south, etc.) / to be modified by / to obtain (a pawned item, etc.) by paying a fee / to be well-received, to become popular, to go down well
削除	さくじょ	deletion, elimination, erasure, striking out
あるいは	あるいは	or, either ... or / maybe, perhaps, possibly / some ... and others ..., sometimes ... and at other times ...
政令	せいれい	government ordinance, cabinet order
書面	しょめん	document, letter / writing, contents (e.g. of a letter)
まず	まず	first (of all), firstly, to begin with, before anything else / probably, most likely, almost certainly, virtually / more or less (satisfactory), on the whole, reasonably / anyway, at any rate, for now (at least), for the time being
社	やしろ	(Shinto) shrine
法人	ほうじん	corporate body, corporation, (legal) person, (juridical) person
だが	だが	but, however, (and) yet, nevertheless, still, for all that
がな	がな	particle used to indicate the speaker's hope, desire, wish, etc. (e.g. "it would be nice if ...", "I wish there were ...", etc.) / emphatic particle / particle adding uncertainty
引数	ひきすう	argument (e.g. function, program, programme)
設立	せつりつ	establishment, founding / incorporation (of a business)
自分	じぶん	myself, yourself, oneself, himself, herself / I, me / you
言う	いう, ゆう	to say, to utter, to declare / to name, to call / to go (e.g. "the alarm went ping"), to make a noise
け	け	remind me, I forget, was it?, was that what happened?
持	じ	draw (in go, poetry contest, etc.), tie
提出	ていしゅつ	presentation (of documents), submission (of an application, report, etc.), production (e.g. of evidence), introduction (e.g. of a bill), filing, turning in
例えば	たとえば	for example, for instance, e.g.
限り	かぎり	limit, limits, bounds / degree, extent, scope / the end, the last / as long as ..., as far as ..., as much as ..., to the limits of ..., all of ... / unless ... / (not) included in ..., (not) part of ... / ... only (e.g. "one time only", "today only") / end of one's life, final moments, death / funeral, burial
別	べつ, べち	distinction, difference, discrimination / separate, different, another, extra / exception, exclusion / classified by, ranked by, according to
特に	とくに	particularly, especially, in particular, expressly
表現	ひょうげん	expression, presentation / representation, notation
ケ	ケ	counter for the ichi-ni-san counting system (usu. directly preceding the item being counted), noun read using its on-yomi / counter for articles / indicates possessive (esp. in place names)
大	おお	large, big, great, major, important, serious, heavy, loud / older, senior / final, ultimate / rough, broad, general
重要	じゅうよう	important, momentous, essential, principal, major
設定	せってい	establishment, creation, posing (a problem), setting (movie, novel, etc.), scene / options setting, preference settings, configuration, setup
注意	ちゅうい	attention, notice, heed / care, caution, precaution / advice, warning, caution
う	う	indicates speculation / indicates will / indicates invitation
化	か	action of making something, -ification
禁止	きんし	prohibition, inhibition, ban
手	て	hand, arm / forepaw, foreleg / handle / hand, worker, help / trouble, care, effort / means, way, trick, move, technique, workmanship / hand, handwriting / kind, type, sort / one's hands, one's possession / ability to cope / hand (of cards) / direction / move (in go, shogi, etc.)
私	わたし	I, me
とも	とも	certainly, of course, to be sure, surely / even if, no matter (who, what, when, where, why, how), though, although / without even, without so much as / at the (least, earliest, etc.) / also (called), also as / well
効力	こうりょく	effect, efficacy, validity, potency
あるとき	あるとき	on one occasion, once, at one point, at one time
発行	はっこう	publication (of a newspaper, magazine, book, etc.), issue / issue (of banknotes, bonds, passport, etc.) / raising (an event)
金	かね, かな	money / metal
開始	かいし	start, commencement, beginning, initiation
債権者	さいけんしゃ	creditor
債権	さいけん	credit, claim
レベル	レベル	level, standard, amount, degree, grade, rank, class / level (plane), floor, storey (story), layer, stratum / spirit level, (surveyor's) level / minor release sequence number (software versioning) / rebel
となり	となり	next (to), adjoining, adjacent / house next door, neighbouring house, next-door neighbour, next-door neighbor
可能	かのう	possible, potential, practicable, feasible
じ	じ	probably isn't (doesn't, won't, etc.) / will not, must not, don't intend to
音	おと, ね, おん	sound, noise, report / note / fame / Chinese-derived character reading
長	たけ, たき	height, stature / length (esp. of clothing) / all (one has), everything / magnificence (of a waka poem, etc.)
ほか	ほか	other (place, thing, person), the rest, et al. / outside, beyond / nothing except, nothing but, nothing apart from, nothing aside from, no choice (but to) / besides..., in addition to...
ものを	ものを	although, but, even though, I wish that
六	ろく, む, むう	six, 6
位置	いち	place, position, location / position, standing, status, situation
よりも	よりも	in comparison to / rather than
一つ	ひとつ	one / for one thing / only / (not) even / just (e.g. "just try it") / some kind of, one type of
体	からだ	body / torso, trunk / build, physique, frame, figure / health, constitution / corpse, dead body
基	もと	origin, source / base, basis, foundation, root / cause / ingredient, material, base, mix, stock / (someone's) side, (someone's) location / original cost (or capital, principal, etc.) / (plant) root, (tree) trunk / first section of a waka / counter for blades of grass, tree trunks, etc., and for falcons (in falconry) / handle (chopsticks, brush, etc.), grip
ものである	ものである	is something that, is that which
ティ	ティ	tea
程度	ていど	degree, amount, grade, standard, of the order of (following a number), about, approximately
画像	がぞう	image, picture, portrait
取得	とりえ	worth, merit, value, good point, redeeming feature, saving grace
条件	じょうけん	condition, term, requirement, qualification, prerequisite
まれ	まれ	rare, seldom
出し	だし, ダシ	dashi (Japanese soup stock made from fish and kelp) / pretext, excuse, pretense (pretence), dupe, front man
動詞	どうし	verb
複数	ふくすう	plural, multiple, several
良い	よい, えい	good, excellent, fine, nice, pleasant, agreeable / sufficient, enough, ready, prepared / profitable (deal, business offer, etc.), beneficial / OK, all right, fine, no problem / easy to ...
部	ぶ	department (in an organization, company, etc.), division, bureau, faculty / club / part, portion, region, area / category, class, division, section, heading / counter for copies of a newspaper, magazine, book, etc.
持つ	もつ	to hold (in one's hand), to take, to carry / to possess, to have, to own / to maintain, to keep / to last, to be durable, to keep, to survive / to take charge of, to be in charge of / to hold (meeting, etc.), to have (opportunity, etc.) / to have "it", to have that special something, to be blessed with good luck
といい	といい	in terms of both ... and ..., from the perspective of ... as well as ..., whether it be ... or ...
構造	こうぞう	structure, construction, makeup, framework, organization, pattern
物体	ぶったい	object, body, solid
実施	じっし	enforcement, implementation, putting into practice, carrying out, operation, working (e.g. working parameters), enactment
呼び	よび	call, invitation
五	ご, いつ, い	five, 5
エネルギ	エネルギ	energy / energy, strength, power, stamina, get-up-and-go / energy source, energy resource / food energy, calories
無い	ない	nonexistent, not being (there) / unowned, not had, unpossessed / unique / not, impossible, won't happen / not / to not be, to have not
名詞	めいし, なことば	noun
該当	がいとう	corresponding to, being applicable to, being relevant to, coming under, falling under, fulfilling (requirements), meeting (conditions), qualifying for
側	そば, そく, はた	near, close, beside, vicinity, proximity, besides, while / third person
われる	われる	to break, to be smashed / to split, to crack, to fissure, to be torn / to be divided (opinion, vote, etc.), to split (e.g. of a party) / to come to light, to become clear, to be identified, to be revealed / to become distorted (of sound), to clip / to be divisible (without a remainder) / to drop below a minimum
入力	にゅうりょく	input, (data) entry
書く	かく	to write, to compose, to pen / to draw, to paint
一般	いっぱん	general, universal / ordinary, average, common, non-celebrity / the same, no different, (just) as if
たり	たり	-ing and -ing (e.g. "coming and going") / doing such things as... / expresses a command / to be / indicates completion or continuation of an action
ですが	ですが	but, however, (and) yet, nevertheless, still, for all that
のと	のと	ritual prayer, invocation of the gods participating in a rite / congratulatory address
相当	そうとう	corresponding to (in meaning, function, etc.), being equivalent to / appropriate, suitable, befitting, proportionate / to be proportionate to, to be in keeping with, to be deserving of, to be worthy of / considerable, substantial / considerably, rather, quite, fairly, pretty
ズ	ズ	s (pluralizing suffix), es / 's (possessive suffix), s', es'
交付	こうふ	delivery, issuance, handing over, granting
費用	ひよう	cost, expense
のです	のです	the expectation is that ..., the reason is that ..., the fact is that ..., the explanation is that ..., it is that ...
訳注	やくちゅう	translation with notes, translator's notes
用いる	もちいる	to use, to make use of, to utilize, to utilise
引き	ひき	pull, patronage, influence / tug / discount
のに	のに	although, despite, even though, and yet / whereas, while / if only, I wish / in order to
時代	じだい	period, epoch, era, age / the times, those days / oldness, ancientness, antiquity / antique, period piece
図	ず	drawing, picture, diagram, figure, illustration, chart, graph / sight, scene
被保険者	ひほけんしゃ	insured person
書籍	しょせき, しょじゃく	book, publication
をも	をも	even
責任	せきにん	duty, responsibility (incl. supervision of staff) / liability, onus
あまり	あまり	remainder, remnant, rest, balance, surplus, remains (of a meal), leftovers / (not) very, (not) much / too much, excessively, overly / extreme, great, severe, tremendous, terrible / more than, over
量	りょう	quantity, amount, volume, capacity, portion (of food) / generosity, magnanimity, tolerance / pramana, (in Indian philosophy) means by which one gains accurate and valid knowledge
与え	あたえ	gift, godsend
異なる	ことなる	to differ, to vary, to disagree
地域	ちいき	area, region
通常	つうじょう	usual, ordinary, normal, regular, general, common
え	え	eh?, what?, oh? / yes, that's correct / strengthens a question, assertion, etc. / hey
ならば	ならば	if, in case, if it is the case that, if it is true that / as for, on the topic of / if that's the case, if so, that being the case / if possible, if circumstances allow
高い	たかい	high, tall / expensive, high-priced / high (level), above average (in degree, quality, etc.) / loud / high-pitched, shrill
実際に	じっさいに	actually, really, truly, indeed / in practice, practically
オブジェクト	オブジェクト	object
対策	たいさく	measure, step, countermeasure, counterplan, countermove, strategy, preparation (e.g. for a test)
もので	もので	conjunctive particle indicating a cause or reason
東京	とうきょう, とうけい	Tokyo
たが	たが	hoop (of a barrel, bucket, etc.)
学習	がくしゅう	study, learning, tutorial
病理学	びょうりがく	pathology
一方	いっぽう	one (esp. of two), the other, one way, the other way, one direction, the other direction, one side, the other side, one party, the other party / on the one hand, on the other hand / whereas, although, but at the same time, meanwhile, in turn / just keeps, being inclined to ..., tending to be ..., tending to do ..., continuously ..., just keeps on ...ing, only
かっ	かっ	very
のみ	のみ	only, nothing but
設置	せっち	establishment, institution / installation (of a machine or equipment)
すれば	すれば	if so, in that case, in that situation
かつ	かつ	and, moreover, besides, as well as, and on top of that, at the same time
求め	もとめ	request, appeal, claim, demand / purchase
原	げん	original, primitive, primary, fundamental, raw
性質	せいしつ	nature, property, disposition
意見	いけん	opinion, view, comment
入れ	いれ	container, receptacle, case, bag, pouch, box, holder / inserting, putting in
最初	さいしょ	beginning, outset, first, onset
ても	ても	even if, even though / wow
ザ	ザ	the / quintessential, definitive, representative, typical, classic
そのため	そのため	hence, for that reason
事件	じけん	event, affair, incident, case, plot, trouble, scandal
名前	なまえ	name / given name, first name
第四	だいよん	fourth
リンク	リンク	link, linking, linkage / link (on a website), hyperlink / (golf) links
資格	しかく	qualifications, requirements, capabilities
よく	よく	greed, craving, desire, appetite, hunger, avarice, wants
電子	でんし	electron / electronic
宣言	せんげん	declaration, proclamation, announcement
前に	まえに	ahead, before, ago
物質	ぶっしつ	material, substance / matter
株主	かぶぬし	shareholder, stockholder
変換	へんかん	change, conversion, transformation / transformation
方式	ほうしき	form, method, system, formula
措置	そち	measure, step, action
調査	ちょうさ	investigation, examination, inquiry, enquiry, survey
考える	かんがえる	to think (about, of), to think over, to ponder, to contemplate, to reflect (on), to meditate (on) / to consider, to bear in mind, to allow for, to take into consideration / to think (that), to believe, to hold (a view), to judge, to conclude, to suspect / to intend (to do), to think of (doing), to plan / to predict, to anticipate, to expect, to imagine / to come up with, to think up, to contrive, to devise / to consider (as), to regard (as), to look on (as), to take, to view
光	ひかり	light / illumination, ray, beam, gleam, glow / happiness, hope / influence, power / vision, eyesight
給付	きゅうふ	provision (of money or goods), furnishing, conferral, payment, delivery, benefit
にして	にして	only, just because / although, even / at (place, time), in (time span) / and then, moreover, furthermore
んだ	んだ	that's right, yes, uh-huh
入試	にゅうし	entrance examination
事務	じむ	office work, clerical work, administration, business, affairs
わ	わ	indicates emotion or admiration / indicates emphasis / I, me / wah! / boo!
分野	ぶんや	field, sphere, realm, division, branch
はあり	はあり	winged ant, flying ant
にし	にし	west
単語	たんご	word, vocabulary
下	した	below, down, under, younger (e.g. daughter) / bottom / beneath, underneath / just after, right after / inferiority, one's inferior (i.e. one's junior) / trade-in / preliminary, preparatory
べ	べ	word used at sentence-end (like a particle) to indicate speculation, volition or invitation / familiar suffix used after a personal name
しまう	しまう	to finish, to stop, to end, to put an end to, to bring to a close / to close (a business, etc.), to close down, to shut down, to shut up / to put away, to put back, to keep, to store / to do completely, to finish / to do accidentally, to do without meaning to, to happen to do
計画	けいかく	plan, project, schedule, scheme, program, programme
形式	けいしき	form (as opposed to substance) / format, form, style, manner / formality, form / mode, form / form (bilinear, quadratic, etc.)
訴訟	そしょう	litigation, lawsuit
選択	せんたく, せんだく	choice, selection, option
労働者	ろうどうしゃ	employee, worker / laborer (labourer), blue-collar worker
ミ	ミ	mi (3rd note of a major scale in movable-do solfège), me / E (note in the fixed-do system)
システム	システム	system
高	たか, だか	quantity, amount, volume, number, amount of money
作業	さぎょう	work, operation, manufacturing, fatigue duty
クラス	クラス	class
認め	みとめ	approval, acceptance, recognition, acknowledgement / private seal, signet
選任	せんにん	nomination (of a person to a position), selection, election, assignment, appointment
会	え	gathering (esp. Buddhist, festive, etc.)
なか	なか	inside, interior / among, within / middle, center, centre / during, while, middle, midst, amid / interval, gap / mean, average / second (of three, e.g. sons, volumes), middle / medium grade, medium quality / red-light district
ときに	ときに	by the way, incidentally / sometimes, occasionally, on occasion / precisely (at that time), exactly, just (then), right (then)
ヨ	ヨ	I, me
全て	すべて	everything, all, the whole / entirely, completely, wholly, all
元	もと	origin, source / base, basis, foundation, root / cause / ingredient, material, base, mix, stock / (someone's) side, (someone's) location / original cost (or capital, principal, etc.) / (plant) root, (tree) trunk / first section of a waka / counter for blades of grass, tree trunks, etc., and for falcons (in falconry) / handle (chopsticks, brush, etc.), grip
普通	ふつう	normal, ordinary, regular, usual, common, average / normally, ordinarily, usually, generally, commonly / local train, train that stops at every station
権限	けんげん	power, authority, jurisdiction
用語	ようご	term, terminology / wording, choice of words, phraseology
付	つき, づき, ツキ	furnished with, including / attached to / impression, appearance / luck / sociality / under, assistant (e.g. to a manager) / soup base
企業	きぎょう	enterprise, business, company, corporation
提供	ていきょう	offer, tender, providing, supplying, making available, donating (blood, organs, etc.) / sponsoring (a TV program)
細胞	さいぼう, さいほう	cell / cell (in an organization, esp. a communist party)
川	かわ, がわ	river, stream / River, the ... river
金額	きんがく	amount of money, sum of money
ほど	ほど	extent, degree, measure / limit, bounds / (span of) time / (a) distance / the state of, the status of, the condition of / about, around, approximately, or so / as much as ..., to the extent of ..., like ... / the more ... the more ...
支給	しきゅう	provision, supply, payment, allowance, grant
上記	じょうき	above-mentioned, above-named, above
勉強	べんきょう	study / diligence, working hard / experience, lesson (for the future) / discount, price reduction
類	るい	kind, sort, type, class, genus, order, family / similar example, parallel, the like
ドイツ	ドイツ	Germany
よって	よって	therefore, consequently, accordingly, for that reason
支払	しはらい	payment
基礎	きそ	foundation, basis
ないよう	ないよう	contents, content, substance, matter, detail, import
教育	きょういく	education, schooling, training, instruction, teaching, upbringing / culture, cultivation, education
返し	かえし	reversal, return / return gift, return favour (favor) / barb (on a fishing hook) / mixture of soy sauce, sugar and mirin
ものとする	ものとする	shall ... / to assume, to suppose
八	はち, や	eight, 8
判決	はんけつ	judicial decision, judgement, judgment, sentence, decree
後に	のちに	later on, subsequently, by and by, after a while
としては	としては	as (for), for, in the capacity of
一般的	いっぱんてき	general, popular, common, typical
酸	さん	acid / sourness, sour taste
訴え	うったえ	lawsuit, complaint
戦争	せんそう	war / fighting, fierce competition
田	た	rice field
裁判	さいばん	trial, judgement, judgment
負担	ふたん	burden, load, responsibility / bearing (a cost, responsibility, etc.), shouldering
七	しち, なな, ひち, な	seven
市	いち	market, fair
新株予約権	しんかぶよやくけん	share warrant, subscription warrant, call option
債務	さいむ	debt, liabilities, obligation to a person or party (usu. legal or contractual)
款	かん	title, heading, article / benevolence, friendly feeling
ベクトル	ベクトル	vector
起	おこり	source, origin, cause, beginning, genesis
あつ	あつ	thickness
追加	ついか	addition, supplement, appending, appendix
集合	しゅうごう	meeting up, gathering, assembly / set
原因	げんいん, げいいん	cause, origin, source
記号	きごう	symbol, code, sign, notation
構成	こうせい	composition, construction, formation, makeup, structure, organization, organisation
簡単	かんたん	simple, easy, uncomplicated / brief, quick, light
だった	だった	was, were
歩	ふ	pawn
要件	ようけん	important matter / requirement, requisite, necessary condition, sine qua non
人間	にんげん	human being, human, person, man, mankind, humankind / character (of a person)
組み	くみ	class (of students) / group (of people), party, team, crew / lot, bunch, set / crime family, organized-crime syndicate / set (of items), assortment, deck (of cards), pack / typesetting, composition
配列	はいれつ	arrangement, disposition / array
度	たび, たんび	time (three times, each time, etc.), times
転送	てんそう	transfer, redirection, transmission, forwarding (telephone call, e-mail, etc.)
じた	じた	oneself and others, (in philosophy) subject and object / transitivity, transitive and intransitive verbs / first person and third person / self-salvation and salvation by faith
回	かい	counter for occurrences / a time, an instance / inning (baseball), round, game / episode, chapter, instalment / Hui (people) / Islam
はな	はな	flower, blossom, bloom, petal / cherry blossom / beauty / blooming (esp. of cherry blossoms) / ikebana / hanafuda / (the) best / glorious, lovely
約	やく	approximately, about / promise, appointment, engagement / shortening, reduction, simplification / contraction (in phonetics)
コマンド	コマンド	command / command key
行使	こうし	use, exercise (of one's right, authority, power, etc.)
ま	ま	just (e.g. "just wait here"), come now, now, now / tolerably, passably, moderately, reasonably, fairly, rather, somewhat / well..., I think..., it would seem..., you might say..., Hmmm, I guess so... / oh!, oh dear!, oh, my!, wow!, goodness gracious!, good heavens!
同様に	どうように	identically, in the (exact) same way, similarly
イギリス	イギリス	United Kingdom, Britain, Great Britain / England
よ	よ	hey, you / hey / hey, hold on / yo, hey
原子	げんし	atom
取消し	とりけし	cancellation, withdrawal, abolition, revocation, cancel, CAN
ネット	ネット	network / Internet / net (hair, netball, etc.) / net (price, weight, etc.), nett
したり	したり	God bless me!, Good heavens!
当事者	とうじしゃ	person concerned, interested party, related party
したもの	したもの	cheap, low-quality article
同様	どうよう	same, similar, (just) like, equal
安全	あんぜん, あんせん	safety, security
任意	にんい	optional, voluntary, arbitrary, random, discretionary, facultative, spontaneous, any / arbitrary
行列	ぎょうれつ	line, queue, procession, parade / matrix
知識	ちしき	knowledge, information
それら	それら	those (near the second person)
保護	ほご	protection, safeguard, guardianship, custody, patronage / preservation, conservation
中国	ちゅうごく, ちゅうこく	China / Chūgoku region (western part of Honshu comprising the prefectures of Okayama, Hiroshima, Yamaguchi, Tottori and Shimane) / central part of a country, main region / province of the second lowest rank (ritsuryō system)
族	ぞく, ぞう	tribe, clan, band, family / (taxonomical) tribe / group (of the periodic table)
開発	かいはつ, かいほつ	development, exploitation (of resources)
事実	じじつ	fact, truth, reality
検査	けんさ	inspection (e.g. customs, factory), examination, test, check, scan (e.g. MRI, PET), audit
リスト	リスト	list / wrist
おく	おく	inner part, inside, interior, depths (e.g. of a forest), back (of a house, drawer, etc.), bottom (e.g. of one's heart), recesses, heart
のか	のか	endorsing and questioning the preceding statement / lamenting reflections on the preceding statement
有	ゆう	existence / possession, having / limited company
外部	がいぶ	outside (e.g. of a building), exterior / outside (of a group, company, etc.), outside world
日本語	にほんご, にっぽんご	Japanese (language)
数値	すうち	numerical value, numerics / reading (on a meter, etc.)
したい	したい	want to do
さて	さて	well, now, then
示す	しめす	to (take out and) show, to demonstrate, to tell, to exemplify, to make apparent / to point out (finger, clock hand, needle, etc.) / to indicate, to show, to represent, to signify, to display
番号	ばんごう	number, series of digits
学校	がっこう	school
運動	うんどう	exercise, physical training, workout, sports, athletics / appeal, campaign, drive, crusade, movement, lobbying / motion, movement
譲渡	じょうと	transfer, assignment, conveyance
理解	りかい	understanding, comprehension, appreciation / sympathy
成立	せいりつ	formation, establishment, materialization, coming into existence / conclusion (e.g. of a deal), reaching (e.g. an agreement), approval, completion, closing, enacting, arrangement / being valid (of a theory, argument, etc.), holding, applying
利益	りえき, りやく	profit, gains / benefit, advantage, good, interests (e.g. of society) / grace (of God, Buddha, etc., esp. as attained through rightful actions, prayer, adherence to one's faith, etc.), blessing, miracle
申立て	もうしたて	statement, account (of something), declaration, allegation
方向	ほうこう	direction, orientation, bearing, way / course (e.g. of action)
ならない	ならない	cannot help (doing, etc.), cannot resist, cannot bear not to / must not ..., should not ... / must ..., have to ..., ought to ...
