とすれば	とすれば	then, if so, if
時刻	じこく	time, (the) hour / favourable time, opportunity, chance
目次	もくじ	table of contents, contents
根拠	こんきょ	basis, grounds, foundation, reason, authority / base (of operations)
機器	きき	device, equipment, machinery, apparatus
上昇	じょうしょう	rising, ascending, climbing
はず	はず	should (be), bound (to be), expected (to be), must (be) / nock (of a bow) / nock (of an arrow) / nock-shaped grip (between thumb and forefinger) / wooden frame on the tip of the mast of a Japanese ship that prevents the hawser from falling out
極	ごく	quite, very / 10^48, quindecillion
玉	たま	ball, sphere, globe, orb / bead (of sweat, dew, etc.), drop, droplet / ball (in sports) / pile (of noodles, etc.) / bullet / bulb (i.e. a light bulb) / lens (of glasses, etc.) / bead (of an abacus) / ball (i.e. a testicle) / gem, jewel (esp. spherical; sometimes used figuratively), pearl / female entertainer (e.g. a geisha) / person (when commenting on their nature), character / item, funds or person used as part of a plot / egg / okonomiyaki / coin / precious, beautiful, excellent
行い	おこない	deed, act, action, conduct, behavior, behaviour, asceticism
でもある	でもある	to also be (implies that as well as the earlier stated this is also the case) / to be ... or something
地図	ちず	map
経験	けいけん	experience
つか	つか	or rather (say), or better (say), or perhaps I should say, or, how should I put it,..., I mean
君	きみ	you, buddy, pal / monarch, ruler, sovereign, (one's) master / he, she
収益	しゅうえき	earnings, proceeds, returns, revenue
解析	かいせき	analysis, analytical study / parsing, parse
というもの	というもの	something like ..., something called ...
後半	こうはん	second half, latter half
シリ	シリ	Siri (Apple iOS application)
夫	おっと	husband
すじにく	すじにく	sinewy meat
過程	かてい	process, course, mechanism
化合物	かごうぶつ	compound
実務	じつむ	(practical) business, business practice, business affairs
令和	れいわ	Reiwa era (May 1, 2019-)
運送	うんそう	transport, freight, shipping
延長	えんちょう	extension, elongation, prolongation, lengthening / Enchō era (923.4.11-931.4.26)
シン	シン	thin / shin / syn-
半導体	はんどうたい	semiconductor, solid-state
行政	ぎょうせい	administration, governance, the authorities, authority
適用除外	てきようじょがい	exemption (e.g. from application of a law), exclusion
これから	これから	from now on, after this, in the future, in future / from here, from this point
一歩	いっぽ	(a) step, one step / level, stage, step / small degree, small amount
使える	つかえる	to be usable, to be serviceable, to be useful
車	くるま, クルマ	car, automobile, vehicle / wheel, castor, caster
基金	ききん	fund, foundation
業者	ぎょうしゃ	trader, dealer, businessperson, company, vendor, supplier, manufacturer, maker, contractor / fellow trader, people in the same trade
すぐに	すぐに	immediately, right away, at once, instantly
悪い	わるい	bad, poor, undesirable / poor (quality), inferior, insufficient / evil, sinful / ugly, not beautiful / at fault, to blame, in the wrong / bad (at doing something) / unprofitable, unbeneficial / sorry, (my) bad, unforgivable
併合	へいごう	merger, joining into one, amalgamation, melding, merging, annexation, absorption
はま	はま	beach, seashore / captured pieces (in the game of go), captured stones / Yokohama / riverbank, riverside
技術者	ぎじゅつしゃ	engineer, technical expert, technician, craftsperson
与格	よかく	dative case
裁決	さいけつ	decision, ruling, judgement, judgment
クリック	クリック	click
従事	じゅうじ	engaging in (work), pursuing (e.g. studies), following (a profession), being involved in
井	い	well
順位	じゅんい	order, rank, position (e.g. in a race), precedence
しっかり	しっかり	tightly (holding on), firmly, securely / strongly (built), solidly, sturdily, steadily / properly, well, sufficiently, hard (working, etc.), fully, completely / reliably, dependably, levelheadedly, shrewdly, wisely, cleverly
当て	あて	aim, object, purpose, end / expectations, prospects, hopes / something that can be relied upon / snack served with alcoholic drink / pad, guard / blow, strike / addressed to / per
便利	べんり	convenient, handy, useful
離れ	はなれ	detached building, solitary house, room detached from main house
くる	くる	to reel, to wind, to spin (thread) / to turn (pages), to flip through (a book), to leaf through (a book), to consult (a dictionary), to refer to (an encyclopedia) / to count (e.g. the days) / to open one-by-one, to close one-by-one (e.g. shutters)
戦後	せんご	postwar period, period after Second World War
取締役会	とりしまりやくかい	board of directors / board of directors' meeting
直	なお	straight / ordinary, common / doing nothing
考	こう	thought / report on one's investigation into ... / deceased father
算入	さんにゅう	factoring in, including
どう	どう	whoa (command used to stop a horse, etc.)
経	たて, タテ	the vertical, height / front-to-back, length / north-to-south / vertical (relationship), hierarchy / (weaving) warp
のま	のま	kanji repetition mark
ディスク	ディスク	disk, disc / disk (storage), disc
話し	はなし	talk, speech, chat, conversation / topic, subject / discussions, negotiation, argument / rumor, talk, hearsay / tale, story, fable / circumstances, particulars
コンパイラ	コンパイラ	compiler
起こす	おこす	to raise, to raise up, to set up, to pick up / to wake, to wake up, to waken, to awaken / to cause, to bring about, to lead to, to trigger, to give rise to, to create, to generate (e.g. heat, electricity), to produce / to start, to begin, to launch, to establish, to found, to set up, to open / to plough, to plow, to till / to fall ill with / to transcribe, to write down (what is spoken) / to turn over (a card)
識別子	しきべつし	identifier
すが	すが	sedge (Cyperaceae spp., esp. members of genus Carex)
結局	けっきょく	after all, in the end, ultimately, eventually / conclusion, end / end of a game of go, shogi, etc.
類する	るいする	to be similar to
前号	ぜんごう	preceding issue (of a magazine, etc.), last issue / preceding item (in a legal text)
刑法	けいほう	criminal law, penal code
いたり	いたり	utmost limit, extremity, result
容易	ようい	easy, simple, plain
ながら	ながら	while, during, as / while, although, though, despite, in spite of, notwithstanding / all, both / as (e.g. "as always", "as long ago"), in (e.g. "in tears") / while doing something else (at the same time)
掛け	かけ	credit / money owed on an account, bill / hanger, holder, rest, rack, peg, hook, stand / in the process of (doing), midway through, half-(done) / on the verge of, just about to / hot noodles in broth / wholesale price as a proportion of the list price (in tenths)
住	じゅう	dwelling, living
医療	いりょう	medical care, medical treatment
詳しくは	くわしくは	for more details ..., for further information ...
イベント	イベント	event
わら	わら	straw
切	せつ	eager, earnest, ardent, kind, keen, acute / OFF (on switch)
州	しゅう	state (of the US, Australia, India, Germany, etc.), province (e.g. of Canada), county (e.g. of the UK), region (e.g. of Italy), canton, oblast / continent / province (of Japan) / province (of ancient China), prefecture, department / dear
於	おいて	at, in, on
海岸	かいがん	coast, beach
規模	きぼ	scale, scope, plan, structure
資金	しきん	funds, capital
描画	びょうが	drawing, painting
発する	はっする	to let out, to utter, to produce, to emit, to give forth, to discharge / to issue, to send, to give / to leave, to depart / to occur, to appear / to shoot (an arrow or bullet), to fire
調べる	しらべる	to examine, to look up, to investigate, to check up, to sense, to study, to inquire, to search
嘱託	しょくたく	commission, entrusting with (work) / part-time employee, temporary work
準ずる	じゅんずる	to follow (a rule, precedent, etc.), to conform to (the law, standards, etc.), to be based on, to apply correspondingly / to be proportionate to / to correspond to, to be equivalent to, to be treated in the same way as
グロ	グロ	grotesque
拒否	きょひ	refusal, rejection, denial, veto
仮	け	lacking substance and existing in name only, something without substance
句	く	section (i.e. of text), sentence, passage, paragraph / phrase / verse (of 5 or 7 mora in Japanese poetry; of 4, 5, or 7 characters in Chinese poetry) / haiku, first 17 morae of a renga, etc. / maxim, saying, idiom, expression
甲	よろい	armor, armour
掲載	けいさい	publication (e.g. of an article in a newspaper), carrying (e.g. a story), running (e.g. a serial), insertion (e.g. of an advertisement), printing, posting (e.g. on the web)
政権	せいけん	(political) administration, political power
ませんでした	ませんでした	suffix used to negate a verb in the past tense
送信	そうしん	transmission, sending
背景	はいけい	background, scenery, backdrop, setting / background (of an incident, situation, etc.), circumstances, context / backing, support (from behind the scenes)
不正	ふせい	injustice, unfairness, wrongdoing, iniquity, impropriety, irregularity, dishonesty, illegality, fraud
済	ずみ, すみ	arranged, taken care of, settled, completed, finished
上げる	あげる	to raise, to elevate / to do up (one's hair) / to fly (a kite, etc.), to launch (fireworks, etc.), to surface (a submarine, etc.) / to land (a boat) / to deep-fry / to show someone (into a room) / to give / to send someone (away) / to enrol (one's child in school), to enroll / to increase (price, quality, status, etc.), to develop (talent, skill), to improve / to make (a loud sound), to raise (one's voice) / to earn (something desirable) / to praise / to give (an example, etc.), to cite / to summon up (all of one's energy, etc.) / to arrest / to nominate / to summon (for geishas, etc.) / to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.) / to bear (a child) / to conduct (a ceremony, esp. a wedding) / (of the tide) to come in / to vomit / to do for (the sake of someone else) / to complete ... / to humbly do ...
箇所	かしょ	place, point, part, spot, area, passage, portion / counter for places, parts, passages, etc.
達する	たっする	to reach, to get to, to arrive at
新設分割	しんせつぶんかつ	incorporation-type company split
許	ばかり, ばっかり, ばっか	only, merely, nothing but, no more than / approximately, about / just (finished, etc.) / as if to, (as though) about to / indicates emphasis / always, constantly
生まれ	うまれ	birth, birthplace / born in (country, month, imperial era, zodiac year, etc.)
ともに	ともに	together, jointly / at the same time, with, as ..., including, along with / both
無視	むし	disregarding, ignoring
紙	かみ	paper
義	ぎ	morality, righteousness, justice, honour (honor) / meaning / teachings, doctrine / nonconsanguineous relationship (i.e. of in-laws) / prosthesis
異常	いじょう	strangeness, abnormality, disorder
貸借対照表	たいしゃくたいしょうひょう	balance sheet
変える	かえる	to change, to alter, to transform, to convert, to turn, to vary / to reform, to revise, to amend
也	なり	to be / to be (location) / sum of money
リテラル	リテラル	literal
尋問	じんもん	questioning, interrogation, examination (of a witness)
中間	ちゅうかん	middle, midway, halfway, centre, center / middle position, moderate position, neutral position, middle-of-the-road position / interim, intermediary, intermediate, midterm
派	は	clique, group, coterie / (political) faction, wing, party, camp / school / sect, denomination
出頭	しゅっとう	appearance, presence, attendance / surrender (e.g. to the police), turning oneself in
電磁的	でんじてき	electromagnetic
生理学	せいりがく	physiology
言える	いえる	to be possible to say, to be able to say / said, have said
シチュ	シチュ	situation
マイナス	マイナス	minus, subtraction, taking away / negative (number) / deficit, loss / disadvantage, drawback, handicap / negative charge, cathode, negative terminal, negative pole / minus sign, negative sign / negative (image, effect, thinking, etc.), bad / negative (test result)
あらゆる	あらゆる	all, every
又	また	again, once more, once again, another time, some other time / also, too, as well, likewise / on the other hand, while / and, in addition, besides, moreover, furthermore / or, otherwise / really, how, (what, why) on earth / indirect
デザイン	デザイン	design
適当	てきとう, テキトー	suitable, proper, appropriate, adequate, fit, fair / perfunctory, half-minded, sloppy, lazy, careless, noncommittal, unreliable, irresponsible, haphazard
年齢	ねんれい	age, years
そ	そ	altar of sacrifice
普及	ふきゅう	diffusion, spread, popularization, promulgation, familiarization
科学	かがく	science
表面	ひょうめん	surface, face / outside, exterior / appearances, superficiality
あいだ	あいだ	space (between), gap, interval, distance, stretch / period of time (during, while), duration, interval / between (two parties or things) / among (a group) / relations (between), relationship / midpoint, average, halfway, middle ground / due to, because of
資本金	しほんきん	capital stock
専用	せんよう	(one's) exclusive use, private use, personal use / dedicated use, use for a particular purpose / exclusive use (of particular products), using only (e.g. a certain brand), using solely
部族	ぶぞく	tribe, clan, house
ぜ	ぜ	I can tell you / heh
源	みなもと	source (of a river), fountainhead / source, origin, root
起こし	おこし	development, revitalization / standing (something) up / waking up / tilling a rice field / drawing a card from the draw pile
財務諸表	ざいむしょひょう	financial statements
予算	よさん	estimate (of costs), budget
会話	かいわ	conversation, talk, chat
強制執行	きょうせいしっこう	(compulsory) execution, seizure
もっと	もっと	(some) more, even more, longer, further
利息	りそく	interest (on a loan, deposit, etc.)
古典	こてん	classic (work, esp. book), the classics
確実	かくじつ	certain, sure, definite, reliable, sound, solid, safe, secure
他に	ほかに	in addition, besides
何も	なにも	(not) anything, (nothing) at all, (not) any, nothing / and everything else, and all / (not) at all, (not) in the least, (not) especially, (not) to that extent
共済	きょうさい	mutual aid
もともと	もともと	originally, from the start, from the beginning, from the outset, by nature / none the worse (for), (coming out) even, in the same position (as before)
一番	いちばん	number one, first, first place / best, most / game, round, bout / as a test, as an experiment, by way of experiment, by way of trial, tentatively / song (e.g. in noh), piece
扱い	あつかい	treatment, service, dealing (with), handling, management / handling (of a machine, tool, etc.), operation, use / treating as, treating like
異な	いな	strange, odd, unusual
商法	しょうほう	business practice, business method, commerce / commercial law
得ない	えない	unable to..., cannot ...
貨幣	かへい	money, currency, coinage
む	む	unh, oof / wow, whoa / yes, yeah, uh-huh
分布	ぶんぷ	distribution, allocation
アプリケ	アプリケ	appliqué (ornamental needlework)
決める	きめる	to decide, to choose, to determine, to make up one's mind, to resolve, to set one's heart on, to settle, to arrange, to set, to appoint, to fix / to clinch (a victory), to decide (the outcome of a match) / to persist in doing, to go through with / to always do, to have made a habit of / to take for granted, to assume / to dress up, to dress to kill, to dress to the nines / to carry out successfully (a move in sports, a pose in dance, etc.), to succeed in doing / to immobilize with a double-arm lock (in sumo, judo, etc.) / to eat or drink something, to take illegal drugs
ぎ	ぎ	ceremony / matter, affair / with regard to, as for, as concerns
抹消	まっしょう	erasure, striking off, crossing out, cancellation, deletion
物語	ものがたり	story, tale, narrative, account, fable, legend
格	かく	status, position, rank / method, way, style / rule, regulation, law / case / figure (form of a syllogism)
虚偽	きょぎ, こぎ	falsehood, untruth, lie, misinformation / fallacy (logic)
小さ	ちいさ	baby, infant
どこ	どこ	where, what place / how much (long, far), what extent
酵素	こうそ	enzyme
全員	ぜんいん, ぜいいん	all members, all hands, everyone, everybody, whole crew
各種	かくしゅ	every kind, all sorts
更に	さらに	furthermore, again, after all, more and more, moreover, even more
国内	こくない, こくだい, くぬち	internal, domestic
更正	こうせい	correction, revision, rectification
設問	せつもん	posing a question / question
買う	かう	to buy, to purchase / to value, to have a high opinion / to stir, to provoke, to draw upon oneself
体制	たいせい	order, system, structure, set-up, organization, organisation
たま	たま	ball, sphere, globe, orb / bead (of sweat, dew, etc.), drop, droplet / ball (in sports) / pile (of noodles, etc.) / bullet / bulb (i.e. a light bulb) / lens (of glasses, etc.) / bead (of an abacus) / ball (i.e. a testicle) / gem, jewel (esp. spherical; sometimes used figuratively), pearl / female entertainer (e.g. a geisha) / person (when commenting on their nature), character / item, funds or person used as part of a plot / egg / okonomiyaki / coin / precious, beautiful, excellent
並	なみ	average, medium, common, ordinary / mid-grade (item), regular grade / same level as, equal to, equivalent to, on par with / each (e.g. month), every / row of (teeth, houses, etc.), line of
声	こえ	voice / singing (of a bird), chirping (of an insect), hoot / voice, opinion (as expressed in words), view, wish, attitude, will / sound / sense (of something's arrival), feeling / voice, voiced sound
収入	しゅうにゅう	income, receipts, revenue
農地	のうち	agricultural land, farmland
塩	しお	salt, common salt, table salt, sodium chloride / hardship, toil, trouble / saltiness / cold, unwelcoming, indifferent
将来	しょうらい	future (usually near), prospects
建設業	けんせつぎょう	construction industry, construction business
のみで	のみで	more than enough (to drink)
見え	みえ	show, display, pretensions, appearances, ostentation, vanity / pose (in kabuki), posture
素数	そすう	prime number
分かり	わかり	understanding, comprehension
十四	じゅうし, じゅうよん	14, fourteen
議員	ぎいん	member of an assembly, member of the Diet, member of parliament, member of Congress
以後	いご	after this, from now on, hereafter / thereafter, since (then), after
及	および	and, as well as
国土交通大臣	こくどこうつうだいじん	Minister of Land, Infrastructure and Transport
行き	いき, ゆき	the way there, outbound leg, outbound trip, departing leg / bound for ... / outbound ticket
論理	ろんり	logic / logical
民族	みんぞく	people, race, nation, ethnic group, ethnos
するが	するが	Suruga (former province located in the central and northern parts of present-day Shizuoka Prefecture)
主な	おもな	chief, main, principal, important
災害	さいがい	calamity, disaster, misfortune
反する	はんする	to be contrary to, to be inconsistent with, to contradict / to act contrary to (rules or guidelines), to violate, to transgress / to oppose, to rebel, to revolt
発表	はっぴょう	announcement, publication, presenting, statement, communique, making known, breaking (news story), expressing (one's opinion), releasing, unveiling
警察	けいさつ	police / police officer / police station
武士	ぶし	samurai, warrior
というと	というと	when it comes to ..., if one were to speak of ..., when one hears ... / by ... you mean ..., when you say ... you mean that ..., so that means / whenever ..., if it's ... then (without fail)
橋	はし	bridge
半径	はんけい	radius
要旨	ようし	point, essentials, gist, summary, fundamentals
遅滞なく	ちたいなく	without delay, promptly, immediately, forthwith
差押	さしおさえ	seizure, attachment, foreclosure
今後	こんご	from now on, hereafter
わせ	わせ	early ripening rice / early-ripening fruit (grain, etc.) / person who becomes physically or mentally mature at an early age
公表	こうひょう	official announcement, proclamation
現	うつつ	reality, consciousness
疑問	ぎもん	doubt, question, suspicion, dubiousness
司法書士	しほうしょし	judicial scrivener, judicial clerk, person qualified to prepare legal documents, handle real-estate transactions, etc.
起こる	おこる	to occur, to happen
デバッグ	デバッグ	debugging
当たり	あたり	hit / success / guess, prediction / affability, friendliness / sensation, touch / bruise (on fruit) / situation in which a stone or chain of stones may be captured on the next move (in the game of go) / bite (of a fish on a hook), strike / per, each
前期	ぜんき	first term, first half-year, preceding period, early period
症状	しょうじょう	symptoms, condition (of a patient)
備え	そなえ	preparation, provision, guarding
建設	けんせつ	construction, establishment
所在	しょざい	whereabouts, place where one is, position, location
把握	はあく	grasp, catch, understanding
カメラ	カメラ	camera
現代文	げんだいぶん	modern Japanese, current written style
しかも	しかも	moreover, furthermore / nevertheless, and yet
申込み	もうしこみ	application, entry, request, subscription, offer, proposal, overture, challenge
ておい	ておい	wounded, injured
自動的	じどうてき	automatic
わけではない	わけではない	it does not mean that ..., I don't mean that ..., it is not the case that...
頂点	ちょうてん	top, summit / vertex
始まる	はじまる	to begin, to start, to commence / to happen (again), to begin (anew) / to date (from), to originate (in)
家族	かぞく	family
先取特権	せんしゅとっけん, さきどりとっけん	statutory lien, preferential right, prior claim
遺言	ゆいごん, いごん, いげん	will, testament / last request, dying wish
岩	いわ	rock, boulder / crag, cliff / anchor
古文	こぶん	ancient writing (Edo-period or older), classical literature / ancient Chinese character (pre-Qin period), Chinese character script used before the Qin period
加入	かにゅう	joining (a club, organization, etc.), becoming a member, entry, admission, subscription, affiliation, signing (e.g. a treaty), taking out (insurance)
記する	きする	to write down, to note / to remember
必ずしも	かならずしも	(not) always, (not) necessarily, (not) entirely, (not) all
補助	ほじょ	assistance, support, aid, help / subsidy, supplement, subvention, grant-in-aid / auxiliary, subsidiary / spot (in bodybuilding)
葉	は	leaf, blade (of grass), (pine) needle
詞	ことば, けとば	language, dialect / word, phrase, expression, term / speech, (manner of) speaking, (use of) language / words, remark, statement, comment / learning to speak, language acquisition
望ましい	のぞましい	desirable, hoped for, preferable, advisable
保証人	ほしょうにん	guarantor, surety, sponsor, reference, bondsman
にこ	にこ	erhu (2-stringed Chinese instrument played with a bow), erh hu
十七	じゅうしち, じゅうなな	17, seventeen
母	はは, はわ, かか, おも, いろは, あも	mother
図面	ずめん	drawing, diagram, plans, blueprint
消す	けす	to erase, to delete, to cross out / to turn off (power), to switch off / to extinguish, to put out / to bump off
専門	せんもん	speciality, specialty, subject of study, expert, area of expertise
借地権	しゃくちけん	lease, leasehold, land-lease rights
なのです	なのです	it is assuredly that ..., can say with confidence that ...
ミス	ミス	mistake, error, blunder
協会	きょうかい	association, society, organization, organisation
各地	かくち	every place, various places
続き	つづき	continuation, rest (of the story, work, etc.), next installment, sequel / flow (e.g. of a piece of writing), pacing (of a story) / succession (of), sequence, series, spell, stretch, streak, run
混同	こんどう	confusion, mixing, merger
事例	じれい	example, precedent, case
らし	らし	screw / key (of a clock, watch, etc.), spring
自由に	じゆうに	freely, at liberty, at will, as one likes
抗する	こうする	to resist, to defy
子会社	こがいしゃ	subsidiary (company)
週間	しゅうかん	week
まとめる	まとめる	to collect, to put (it all) together, to integrate, to consolidate, to unify / to summarize, to aggregate / to bring to a conclusion, to finalize, to settle, to put in order / to establish, to decide
最近	さいきん	recently, lately, these days, nowadays, right now / nearest, closest
休業	きゅうぎょう	suspension of business, temporary closure (of a store, school, etc.), shutdown, holiday
るか	るか	St Luke
皆	みんな, みな	everyone, everybody, all / everything, all
年ごろ	としごろ	approximate age, apparent age / marriageable age (esp. of a woman), age of maturity, age of adulthood / appropriate age (to ...), old enough (to ...) / past few years, for some years
講習	こうしゅう	short course, training
区分所有者	くぶんしょゆうしゃ	unit owner (in a condominium or other multi-unit building)
分かれ	わかれ	offshoot, branch, fork
京都	きょうと	Kyoto (city, prefecture)
やはり	やはり	as expected, sure enough, just as one thought / after all (is said and done), in the end, as one would expect, in any case / too, also, as well, likewise, (not) either / still, as before / all the same, even so, still, nonetheless
意識	いしき	consciousness / becoming aware (of), awareness, sense / mano-vijnana (mental consciousness, cognizer of sensory information)
加工	かこう	manufacturing, processing, treatment, machining
犯	はん	perpetrators of (some) crime, (some type of) crime
見解	けんかい	opinion, point of view
タイトル	タイトル	title
宅地	たくち	building lot, residential land
彼の	あの, あん	that, those, the
七十	ななじゅう, しちじゅう, ななそ	seventy, 70
仏教	ぶっきょう	Buddhism
援助	えんじょ	assistance, aid, support
労働時間	ろうどうじかん	working hours, man-hours
たし	たし	want to ... do something, would like to ...
支出	ししゅつ	expenditure, disbursement, expenses
表題	ひょうだい	title, index, heading, headline, caption
漢文	かんぶん	Chinese classical writing, Chinese classics / writing composed entirely of kanji
事業場	じぎょうじょう	workplace, office, factory
調	ちょう	pitch, tone, key / time, tempo / mood, tendency, style / tax paid in kind (ritsuryō period), first a tax on rice fields and households, then on individuals
集団	しゅうだん	group, mass
ダウン	ダウン	fall, decrease, drop, going down / knocking down (in boxing), flooring, being knocked down, being floored / being out of action (due to illness, exhaustion, etc.), being down (e.g. with a cold), being knocked out (from alcohol), being out of it, collapsing / going down (of a computer system, server, etc.), crashing / (number of) outs / being down (in points, games, etc.), behind behind, trailing / down (American football) / down (feathers)
諸国	しょこく	various countries, various regions, various provinces
料	りょう	fee, charge, rate / material
都	みやこ	capital (esp. Kyoto, Japan's former capital), seat of government / capital (of music, fashion, etc.), city (e.g. of light) / location of the Imperial Palace
四十	よんじゅう, しじゅう, よそ	forty, 40
格納	かくのう	storage, housing for equipment and machines / putting into computer memory, saving
身体	からだ	body / torso, trunk / build, physique, frame, figure / health, constitution / corpse, dead body
強さ	つよさ	strength, power
供	とも	companion, follower, attendant, retinue
計	けい	plan / meter, measuring device / (in) total, total (of)
文献	ぶんけん	literature, books (reference), document
ともいう	ともいう	also called
社債権者	しゃさいけんしゃ	bondholder
けない	けない	imperial lands, lands blessed by the emperor's reign
対価	たいか	compensation, equivalent value, consideration
通じて	つうじて	through, via / throughout, all through, all over
権力	けんりょく	(political) power, authority, influence
論述	ろんじゅつ	statement (of a carefully reasoned logical argument), dissertation, enunciation, setting forth
市販	しはん	putting on the market, putting on sale, making commercially available / commercial, off-the-shelf, store-bought, over-the-counter
著作	ちょさく	writing, book
厳密	げんみつ	strict, close, precise, scrupulous
階	かい	storey, story, floor / stairs / stage (in chronostratigraphy) / counter for storeys and floors of a building
命ずる	めいずる	to order, to command / to appoint
貨物	かもつ, かぶつ	cargo, freight / money or assets
染色体	せんしょくたい	chromosome
スペ	スペ	insert a space (editor's mark)
十五	じゅうご	15, fifteen
始める	はじめる	to start, to begin, to commence, to initiate, to originate / to start up (a business, society, etc.), to open (e.g. a store), to establish / to start ..., to begin to ...
課程	かてい	course, curriculum
通則	つうそく	general rule, common rule, common provisions
両	りょう	both (hands, parents, sides, etc.) / counter for carriages (e.g. in a train), counter for vehicles / ryō, tael, traditional unit of weight (for gold, silver and drugs), 4-5 monme, 15-19 g / ryō, pre-Meiji unit of currency, orig. the value of one ryō of gold / ryō, traditional measure of fabric, 2 tan / ryō, tael, unit of weight under the ritsuryō system, 1/16 kin, 42-43 g / counter for suits of clothing, sets of armor, etc.
数学的	すうがくてき	mathematical
組織変更	そしきへんこう	entity conversion, change of company form
磁場	じば, じじょう	magnetic field / ambience, atmosphere, focal point
朝鮮	ちょうせん	Korea
過ぎ	すぎ	past, after / too (much), over- (e.g. eating)
従い	したがい	in accordance with, subordinate to
ハン	ハン	khan (medieval ruler of a Tatary tribe)
プロセス	プロセス	process
医学部	いがくぶ	medical faculty
感染	かんせん	infection, contagion, becoming infected / being infected (e.g. with harmful ideas), being influenced (by)
夜	よる, よ	evening, night / dinner
ものをいう	ものをいう	to speak (of something) / to be effective, to be powerful, to mean everything
衝突	しょうとつ	collision, crash, impact, running into / conflict, clash, discord, quarrel
ほかにも	ほかにも	furthermore, even more
あくまで	あくまで	to the end, to the bitter end, to the last, stubbornly, persistently, consistently, to the utmost / after all, it must be remembered, only, purely, simply
移行	いこう	transition, changeover, switchover, shift / transfer (of powers, weight, etc.), shift (e.g. of centre of gravity)
きたい	きたい	danger, jeopardy, distress
大量	たいりょう	large quantity, massive (quantity), mass (e.g. mass production, mass transit, mass destruction)
プラン	プラン	plan, scheme / (payment) plan, package, deal, offer
マット	マット	mat / canvas (boxing, wrestling)
会計監査人	かいけいかんさにん	auditor
二次	にじ	second / secondary / quadratic (function, equation, etc.), second-order
冒頭	ぼうとう	beginning, opening, start, outset
オランダ	オランダ	Netherlands, Holland
訂正	ていせい	correction, revision, amendment
事業計画	じぎょうけいかく	business plan, business schedule, project
おら	おら	I, me
再び	ふたたび	again, once more, a second time
千円	せんえん	1000 yen
液	えき	liquid, fluid
商標	しょうひょう	trademark
領土	りょうど	dominion, territory, possession
類似	るいじ	resemblance, similarity, likeness, analogy
日雇	ひやとい	daily employment, hiring by the day, day laborer, day labourer
これで	これで	here, with this
せずに	せずに	without (doing), instead of
一度	いちど, ひとたび	once, one time, on one occasion / temporarily, for a moment / one degree, one tone, one musical interval
事前	じぜん	prior, beforehand, in advance, before the fact, ex ante
行政庁	ぎょうせいちょう	administrative agency, government authorities
集め	あつめ	collecting, assembling
着	ちゃく	counter for suits of clothing / arriving at ...
証	しるし	mark, sign / symbol, emblem / badge, crest, flag / evidence, proof / token (of gratitude, affection, etc.)
門	と	door (esp. Japanese-style) / shutter, window shutter / entrance (to a home) / narrows
骨	こつ, コツ	knack, skill, trick, secret, know-how, the ropes, hang / bone, skeleton / cremated remains (esp. the bones), ashes
文脈	ぶんみゃく	context (of a passage), line of thought / context, environment, circumstances
ホルモン	ホルモン	hormone / cows' or pigs' offal (entrails)
正しく	まさしく	certainly, surely, undoubtedly, evidently, really, truly / just, precisely, exactly
過失	かしつ	accident (caused by negligence), error, blunder / fault, defect
意図	いと	intention, aim, design
偽	にせ	imitation, fake, phony, counterfeit, forged, bogus, sham / pseudo-
略する	りゃくする	to abbreviate, to omit / to take, to capture
固有	こゆう	characteristic, traditional, peculiar, inherent, native, eigen-
でなければ	でなければ	without, but if, otherwise, or else
づけ	づけ	dated, date, fixed, external
判	はん, ばん	seal, stamp, monogram signature / judgment, judgement / size (of paper or books)
林	はやし	wood, woods, forest, grove, copse, thicket / bunch (of something), cluster, line, collection
環	わ	ring, circle, loop / hoop / wheel / circle (e.g. of friends) / planetary ring
でなければならない	でなければならない	having to be, must be, should be, ought to be
働く	はたらく	to work, to labor, to labour / to function, to operate, to be effective, to work (i.e. ... works), to come into play / to commit (e.g. a crime), to perpetrate, to do, to act, to practise, to practice / to be conjugated
日本語版	にほんごばん	Japanese (language) version, edition
例題	れいだい	example, exercise (for the reader)
独自	どくじ	original, unique, distinctive, characteristic, peculiar / independent, one's own, personal
別表	べっぴょう	annexed (statistical) table
うよう	うよう	right lobe
評論	ひょうろん	criticism, critique
応力	おうりょく	stress (e.g. on a mechanical part), tension
健康	けんこう	health / healthy, sound, fit, wholesome
名簿	めいぼ	register of names, list of names, roll, register, roster
督促	とくそく	urge, demand, importunity
しながら	しながら	quality
じつは	じつは	as a matter of fact, by the way, to tell you the truth, to be honest, frankly
河川	かせん	rivers
左右	さゆう, そう, さう	left and right, right and left / (asserting) control, influence, domination / one's attendants, people accompanying one / (serving at someone's) side / equivocation
従う	したがう	to obey (an order, law, etc.), to abide by (a rule, custom, etc.), to follow, to observe, to conform to, to yield to / to follow (a person), to accompany, to go with / to go alongside (e.g. a river), to follow (e.g. a sign) / to serve (as), to engage in (work)
倍数	ばいすう	multiple
タグ	タグ	tag, label / game of tag / tag-team match / working together as a team
同士	どうし, どし	fellow, mutual, companion, comrade
除去	じょきょ	removal, getting rid of
周囲	しゅうい	surroundings, environs / circumference
日数	にっすう, ひかず	number of days
コンストラクタ	コンストラクタ	constructor
しばしば	しばしば	(blinking) repeatedly
