セルビア	セルビア	Serbia
ねばならない	ねばならない	have to do, must, should, ought to
季節風	きせつふう	seasonal winds
逃げる	にげる	to escape, to run away
発展途上国	はってんとじょうこく	developing country
百八	ひゃくはち	108, one hundred and eight / the number of kleshas, worldly thoughts and passions / the sum of 12 months, 24 seasons of the solar year, and 72 microseasons of one year
浸透圧	しんとうあつ	osmotic pressure
補う	おぎなう	to supplement, to make up for, to compensate for, to cover (a shortage, loss, etc.), to fill (e.g. a vacancy)
志望者	しぼうしゃ	candidate, applicant
硬い	かたい	hard, solid, tough / stiff, tight, wooden, unpolished (e.g. writing) / strong, firm (not viscous or easily moved) / safe, steady, honest, steadfast / obstinate, stubborn / bookish, formal, stuffy
消費量	しょうひりょう	amount of consumption
未定	みてい	not yet fixed, undecided, pending
石器	せっき	stone implement (e.g. stone age arrowheads), stone tool
塗り	ぬり	coating (esp. lacquering)
増す	ます	to increase, to grow
親切	しんせつ	kind, gentle, considerate, generous, friendly, nice
土砂	どしゃ, どさ	sediment, earth and sand
大別	たいべつ	general classification, broad categorization
国公立大学	こっこうりつだいがく	national, prefectural and other public universities and colleges
極性	きょくせい	polarity
ともなう	ともなう	to accompany, to go hand in hand with, to be consequent upon / to be accompanied by, to bring with, to take with, to be involved in
大手	おおて	major company, big company / front castle gate / force attacking the front of a castle
徹底的	てっていてき	thorough, exhaustive, complete
解けない	とけない	unsolvable, insoluble
おさめ	おさめ	the end (of), last time (doing), finishing up, closing
おなじ	おなじ	ditto mark
樹立	じゅりつ	establishment, founding, setting (a record)
化学的	かがくてき	chemical
精密	せいみつ	precise, exact, detailed, accurate, minute, close
起因	きいん	to be caused by, to result from, to arise from, to stem from, to be due to / cause, origin
作業環境	さぎょうかんきょう	work environment
屋内	おくない	indoor (court, pool, etc.)
企業会計	きぎょうかいけい	corporate accounting
毒物	どくぶつ	poisonous substance, toxic substance, poison
一方的	いっぽうてき	one-sided, unilateral, arbitrary
指定都市	していとし	ordinance-designated city
それも	それも	and in addition to that, even so
絶滅	ぜつめつ	extinction, extermination / eradication, stamping out, wiping out
平ら	たいら	flat, level, even, smooth / calm, tranquil, placid, composed, stable / relaxed (sitting posture), comfortable / plateau, tableland, plain
累積	るいせき	accumulation
起電力	きでんりょく	electromotive force
起訴	きそ	prosecution, indictment
ラッパ	ラッパ	trumpet, horn, bugle
左手	ひだりて	left hand / left-hand side, left-hand direction, (on) the left
一六	じゅうろく	16, sixteen
主人	しゅじん	head (of a household), proprietor (of a store), proprietress, landlord, landlady / one's husband / (one's) employer, (one's) master / host, hostess
軍艦	ぐんかん	warship, battleship
再就職	さいしゅうしょく	reemployment
型変換	かたへんかん	type conversion
中型	ちゅうがた	medium size
身長	しんちょう	height (of body), stature
初期設定	しょきせってい	default settings, initial settings, initial configuration / initialization, initialisation
三種	さんしゅ	three kinds, three varieties
分かりづらい	わかりづらい	difficult to understand
連結事業	れんけつじぎょう	consolidated operations
住所地	じゅうしょち	domicile, locality of one's residence
類義語	るいぎご	similar words, words of similar meaning, synonym
とつとして	とつとして	suddenly, all of a sudden
濫用	らんよう	abuse, misuse, misappropriation, using to excess
こん	こん	with a bump, with a clunk / yelp (e.g. of a fox), bark, howl
部署	ぶしょ	one's post, one's station, department, bureau, section
へる	へる	to pass, to elapse, to go by / to pass through, to go through / to experience, to go through, to undergo
紛らわしい	まぎらわしい	easily mixed up (e.g. similar words), easily mistaken, confusingly similar, misleading, equivocal, ambiguous
レム	レム	rapid eye movement, REM
待遇	たいぐう	treatment, reception, service / working conditions, salary, pay, remuneration
照明	しょうめい	illumination, lighting
英国	えいこく	United Kingdom, Britain, Great Britain
鎖国	さこく	national isolation, closing the country (to foreigners) / sakoku, policy of national isolation enacted by the Tokugawa shogunate
控え	ひかえ	reserve, spare, backup / note, memorandum / duplicate, copy, stub (of a ticket, etc.), receipt / waiting one's turn
弥生時代	やよいじだい	Yayoi period (c. 300 BCE-300 CE)
録画	ろくが	(video) recording
いために	いために	stir-frying then boiling in liquid sauce, food that has been stir-fried and boiled in liquid sauce
四分位	しぶんい	quartile
公文書	こうぶんしょ	official document, archives
初歩	しょほ	basics, rudiments, elements, ABCs of ...
縄文時代	じょうもんじだい	Jōmon period (ca. 14000-1000 BCE)
弥	いや, いよ, よ, いよよ	more and more, increasingly / extremely, very
択	たく	counter for choices, options, etc.
挨拶	あいさつ	greeting, greetings, salutation, salute, condolences, congratulations / speech (congratulatory or appreciative), address / reply, response / revenge, retaliation / a fine thing to say / dialoging (with another Zen practitioner to ascertain their level of enlightenment) / relationship (between people), connection / intervention, mediation, mediator
机	つくえ, つき	desk
放物線	ほうぶつせん	parabola
内角	ないかく	interior angle, internal angle / inside corner
符	ふ	charm, talisman, amulet / tally / sign, mark, note / fu, unit used in calculation of a hand's score
筆	ふで, ひつ	writing brush, paintbrush, pen / writing with a brush, drawing with a brush, penmanship, something drawn with a brush / writing (composing text), the written word / (land) lot, plot
粒	つぶ, りゅう, つび, つぼ	grain, bead, drop / counter for small round objects including grains, seeds, pills, drops
腰	こし, コシ	lower back, waist, hips, lumbar region / body (of hair, noodle, paper, etc.), resilience, spring
早さ	はやさ	speed, velocity, quickness, rapidity / earliness
イデオロギ	イデオロギ	ideology
いながら	いながら	from where one sits, while sitting by
陸	ろく	satisfactory, decent, good, proper, worthy
隔	かく	every other, second, alternate
救助	きゅうじょ	relief, aid, rescue
用水	ようすい	irrigation water, water for fire, city water, cistern water
コバルト	コバルト	cobalt (Co) / cobalt blue
一部分	いちぶぶん	one part, one portion, one section
当期純利益	とうきじゅんりえき	current net income, net income for the year, current net earnings, current net profit, current term net income, current term net profit, net profit for the year
除算	じょさん, じょざん	division
課する	かする	to impose (a tax, fine, etc.), to levy, to assign (a task, duty, etc.), to give, to set
リサイクル	リサイクル	recycling
派生的	はせいてき	derivative, secondary
ガンマ	ガンマ	gamma
一般人	いっぱんじん	ordinary person, member of the general public, non-celebrity
益金	えききん	profit
西側	にしがわ	west side, west bank
立入り	たちいり	entering, going into
作業場	さぎょうば	workshop, works
センサ	センサ	sensor
詩人	しじん	poet
タプル	タプル	tuple
試料	しりょう	sample, specimen, test piece
船員保険	せんいんほけん	seamen's insurance
トレイ	トレイ	tray
守り	もり	babysitting, babysitter / protecting, keeping, keeper
姻族	いんぞく	in-law, relative by marriage
行なわれる	おこなわれる	to be done, to be practiced, to be practised, to take place, to be held, to be prevalent, to be in fashion, to be in vogue, to be current, to come into use
走り	はしり	running / gliding / first (harvest) of the season / beginning, start / kitchen sink
事がある	ことがある	(for something) to have occurred, to have done (something) / (for something) to happen on occasion
正方行列	せいほうぎょうれつ	square matrix
パニア	パニア	pannier
賃借	ちんしゃく	hiring, renting, leasing
違法性	いほうせい	illegality
工業製品	こうぎょうせいひん	industrial goods
不正競争防止法	ふせいきょうそうぼうしほう	Unfair Competition Prevention Act
ファシズム	ファシズム	fascism
ヘッド	ヘッド	head
寿命	じゅみょう	life span
スライド	スライド	slide (for projection), transparency / (microscope) slide / to slide, to slip / to shift (e.g. a group of items in a schedule), to move / to change (with a sliding scale), to index (to), to peg
索引	さくいん	index (in a book)
専攻	せんこう	major subject, special study
じゅう	じゅう	dwelling, living
正負	せいふ	positive and negative, +-, plus and minus
小計	しょうけい	subtotal
パレスチナ	パレスチナ	Palestine
つくし	つくし	fertile shoot of field horsetail / wooden stick with a burned tip (used to create underdrawings)
被用者	ひようしゃ	employee
渡河	とか	crossing a river
上司	じょうし	(one's) superior, (one's) boss, the higher-ups
合理化	ごうりか	rationalization, rationalisation, rationalize, rationalise
温室効果	おんしつこうか	greenhouse effect
上方	かみがた	Kyoto and vicinity (esp. during Edo period), Kyoto-Osaka region, Kansai region
かといって	かといって	having said that, on the other hand, (but) then, (but) still
ひどい	ひどい	cruel, heartless, hard, harsh, severe / violent, intense, strong, heavy, extreme / very bad, terrible, awful / excessive, exorbitant, unreasonable, outrageous, unfair, unjust
伝導	でんどう	conduction, transmission
県庁所在地	けんちょうしょざいち	prefectural capital
ニワトリ	ニワトリ	chicken (Gallus gallus domesticus), domestic chicken / chicken meat
中途	ちゅうと	halfway, midway, partway, mid-course
うと	うと	sun and moon / time, the years, the months
しが	しが	teeth (and tusks)
すな	すな	don't
ずれ	ずれ	gap, lag, slippage / difference, discrepancy / shear (e.g. shear stress)
国税徴収法	こくぜいちょうしゅうほう	National Tax Collection Act
めま	めま	mare, filly
やく	やく	to burn / to roast, to broil, to grill, to bake, to toast, to barbecue / to heat, to heat up / to make (charcoal, pottery, bricks, etc.), to bake, to fire, to burn / to tan (i.e. suntan), to burn / to print (a photo), to burn (an optical disc) / to be jealous of, to be envious of, to envy
長音階	ちょうおんかい	major scale
イド	イド	id
グラ	グラ	graphics
コツ	コツ	knack, skill, trick, secret, know-how, the ropes, hang / bone, skeleton / cremated remains (esp. the bones), ashes
キャスト	キャスト	cast (play, film, etc.) / cast (e.g. type conversion)
無期	むき	indefinite, unlimited / life imprisonment
余計	よけい	extra, more, too much, too many, excessive, superfluous, spare, surplus / unnecessary, needless, uncalled-for, unwanted, uninvited / all the more, even more
ノルアドレナリン	ノルアドレナリン	noradrenaline, noradrenalin
入会	にゅうかい	admission (to a society, club, etc.), joining, entrance, enrollment, enrolment, becoming a member
醍醐	だいご	ghee (held to be the greatest of all flavours), the ultimate truth of Buddhism, nirvana
原子番号	げんしばんごう	atomic number
製する	せいする	to make (something)
伯	はく	count, earl / chief official of the Department of Worship / eldest brother / Brazil, Brazilian
流量計	りゅうりょうけい	flow meter (liquid), current meter (electricity)
初手	しょて	beginning, start
日常的	にちじょうてき	mundane, routine, everyday, unremarkable, common, day-to-day
悲	ひ	karuna (compassion)
別物	べつもの	another thing, exception, special case
材料力学	ざいりょうりきがく	mechanics of materials, material mechanics
梅	うめ, むめ, ウメ	Japanese apricot (Prunus mume), Japanese plum, ume, Chinese plum / lowest (of a three-tier ranking system)
雇用保険	こようほけん	unemployment insurance, employment insurance
湾	わん	bay, gulf, inlet
負担額	ふたんがく	amount to be borne, one's share (of expenses)
求まる	もとまる	to be found (e.g. unknown quantity in an equation), to be calculated
長年	ながねん, えいねん	long time, many years
整え	ととのえ	preparation, arrangement, execution
社会保険労務士	しゃかいほけんろうむし	licensed social insurance consultant, labor and social security attorney
聖	せい	Saint, St., S. / sacred, holy, pure
攻撃力	こうげきりょく	offensive ability
鉱	あらがね, あらかね	ore
更生保護	こうせいほご	rehabilitation, social readjustment, aftercare, parole
暗い	くらい	dark, gloomy, murky / depressed, dispirited, down in the dumps, dark (mood) / dark (in colour), dull / ill-boding, dark (e.g. past), suspicious / unlikely (to succeed), hopeless, unpromising / unfamiliar (with), ignorant (of)
階数	かいすう	number of stairs or stories (storeys) / rank, order
商事	しょうじ	commercial affairs
敗戦	はいせん	defeat, lost battle, losing a war
難民	なんみん	refugee, displaced person / person inconvenienced by (lack of something), person unable to satisfactorily (marry, shop, etc.)
連帯保証人	れんたいほしょうにん	joint surety, surety jointly and severally liable, co-maker, co-endorser, co-signer
静脈	じょうみゃく	vein
基本的人権	きほんてきじんけん	fundamental human rights
書庫	しょこ	library, book storage, stack room / archive (file)
昆虫	こんちゅう	insect, bug
インフルエンザ	インフルエンザ	influenza, flu
発足	ほっそく, はっそく	starting, inauguration, launch, founding, establishment, start-up
正当化	せいとうか	justification, warrant
炭酸水	たんさんすい	carbonated water, sparkling water, fizzy water, soda water
チョウ	チョウ	butterfly
大国	たいこく	large country, major nation, great power / province of the highest rank (ritsuryō system)
アルファ	アルファ	alpha
高祖	こうそ	founder of dynasty or sect
いつか	いつか	sometime, someday, one day, some time or other, the other day, in due course, in time
チャンク	チャンク	chunk
のせいで	のせいで	because of, owing to, due to
保険料率	ほけんりょうりつ	insurance (premium) rate
正則	せいそく	correct, proper, formal, regular, systematic, normal / invertible (matrix), holomorphic
正弦	せいげん	sine
くだけ	くだけ	breaking (into pieces), shattering / something that has been broken into pieces / conclusion, course of events, situation
水利	すいり	utilization of water, water supply, irrigation / water transportation, navigability (e.g. of a river)
国際規格	こくさいきかく	international standard
しかけ	しかけ	device, contrivance, mechanism, gadget / trick, trap, calculated manipulation, gambit / (small) scale, half finished / commencement, initiation / set up, laying out, preparation / challenge, attack
愛知県	あいちけん	Aichi prefecture (Chūbu area)
納得	なっとく	consent, agreement, acceptance / understanding, satisfaction (e.g. with an explanation), being convinced
マグマ	マグマ	magma
総代	そうだい	representative
正誤	せいご	correct or incorrect, right or wrong, accuracy / correction (of errors)
孤立	こりつ	isolation, being alone, being friendless
調査機関	ちょうさきかん	research organization, investigative body
編成	へんせい	composition, formation, organization, organisation, compilation
下る	さがる	to come down, to go down, to fall, to drop, to sink, to get lower / to hang, to dangle / to move back, to step back, to withdraw, to retire / to deteriorate, to fall off, to be downgraded / to get closer to the present day / to go south
ルソン	ルソン	Luzon (Philippines)
幅広	はばびろ	wide (e.g. belt, shoes, ribbon), broad
上空	じょうくう	sky, the skies, high-altitude sky, upper air
微小	びしょう	microscopic
国民党	こくみんとう	Constitutional Nationalist Party (1910-1922) / Guomindang (Chinese Nationalist Party), Kuomintang
虚偽表示	きょぎひょうじ	false representation, misrepresentation, false labelling, misstatement
よろしく	よろしく	well, properly, suitably / best regards, please remember me, please treat me favorably (favourably), please take care of, please do / just like ..., as though one were ... / by all means, of course
追跡	ついせき	chase, pursuit, tracking, stalking / following up, tracing
いみ	いみ	meaning, significance, sense
いん	いん	stamp, seal, chop / seal impression, seal, sealing, stamp, mark, print / mudra (symbolic hand gesture) / ninja hand sign / India
改めて	あらためて	another time, again, over again, once again, anew / formally, especially, intentionally, deliberately
でか	でか	detective
無数	むすう	innumerable, countless, numberless
エンジニア	エンジニア	engineer
ピル	ピル	pill / birth-control pill, oral contraceptive, the pill
保税	ほぜい	customs bond
悪用	あくよう	abuse, misuse, perversion
やった	やった	hooray, yay, whee, yowzer, whoopee, yes
共和制	きょうわせい	republican form of government, republicanism
初日	しょにち, しょじつ	first day, opening day
境	さかい, きょう	border, boundary / turning point, watershed / area, region, spot, space, environment / psychological state, mental state / cognitive object, something perceptible by the sense organs or mind
勤労	きんろう	labor, labour, exertion, diligent service
恵	え	wisdom, enlightenment / prajñā (one of the three divisions of the noble eightfold path), wisdom
李	すもも, スモモ	Japanese plum (Prunus salicina), Chinese plum
権利能力	けんりのうりょく	legal capacity to hold rights
副交感神経	ふくこうかんしんけい	parasympathetic nerve
漱	うがい	gargling, rinsing one's mouth
解析学	かいせきがく	analysis
可変	かへん	variable, changeable, convertible, controllable
留保	りゅうほ	reserving, withholding
明け	あけ	dawn, daybreak / end, soon after something has ended / beginning (of a new year, month, etc.)
貴	とうと, たっと	value, preciousness, nobility
撤廃	てっぱい	annulment, abolition, repeal, rescission
保険会社	ほけんがいしゃ	insurance company
結びつき	むすびつき	connection, relation
早めに	はやめに	a little early, earlier than usual, ahead of time, in good time / rather quickly, a little faster than usual
日中	にっちゅう, ひなか	daytime, during the day / Japan and China
再開発	さいかいはつ	redevelopment
新株	しんかぶ	new stock, new share, newly issued shares
旧法	きゅうほう	old law / old method
英和辞典	えいわじてん	English-Japanese dictionary
行為能力者	こういのうりょくしゃ	person who has full legal capacity
西日本	にしにほん, にしにっぽん	western Japan (usu. Chūbu region and westward)
地方自治法	ちほうじちほう	Local Autonomy Act
二週間	にしゅうかん	two weeks, fortnight
直訳	ちょくやく	literal translation, direct translation
磁極	じきょく	NS magnetic pole
就業規則	しゅうぎょうきそく	work regulations
移住	いじゅう	migration, immigration
学習者	がくしゅうしゃ	learner, student, scholar
あいさつ	あいさつ	greeting, greetings, salutation, salute, condolences, congratulations / speech (congratulatory or appreciative), address / reply, response / revenge, retaliation / a fine thing to say / dialoging (with another Zen practitioner to ascertain their level of enlightenment) / relationship (between people), connection / intervention, mediation, mediator
必要ない	ひつようない	unnecessary, not needed, not necessary
大戦	たいせん	great war, great battle / world war
しにくい	しにくい	hard to do
解職	かいしょく	discharge, dismissal
殆ど	ほとんど	almost, nearly, mostly, practically, virtually, basically, just about, all but / hardly, barely, scarcely, little / large majority, large proportion, greater part, most (of), almost all (of)
調理	ちょうり	cooking, food preparation
実に	じつに, げに, まことに	indeed, really, absolutely, truly, actually, very, quite
寄り	より	pushing back one's opponent while locked in close quarters / having a tendency towards, being close to
きなが	きなが	patient, unhurried, leisurely
気付	きづけ, きつけ	care of (e.g. address on letter), c/o / encouragement, bringing around, resuscitation / stimulant, tonic, restorative
魚類	ぎょるい	fish, fishes
室内	しつない	indoor, inside the room
重点的	じゅうてんてき	prioritized, focused, concentrated, predominant
水圧	すいあつ	water (hydraulic) pressure
等速	とうそく	uniform velocity
少女	しょうじょ, おとめ	little girl, maiden, young lady, female usually between 7 and 18 years old / female between 17 and 20 years old (ritsuryō period)
しごと	しごと	work, job, labor, labour, business, task, assignment, occupation, employment / work
雰囲気	ふんいき, ふいんき	atmosphere, mood, ambience, ambiance, aura, feel / a certain air, presence, special aura, something (about someone) / (Earth's) atmosphere
局所	きょくしょ	part, section / part of the body, affected part (of the body) / local (e.g. anesthesia), topical / private parts, genitals
聞こえる	きこえる	to be heard, to be audible, to reach one's ears / to sound (like), to come across (as) / to be well known, to be famous / to accept (someone's words), to agree, to understand
丸め	まるめ	rounding
つぎに	つぎに	next, then, after that
争う	あらそう	to compete, to contest, to contend / to quarrel, to argue, to dispute, to be at variance, to oppose / to deny (e.g. evidence)
つねに	つねに	always, constantly
なっとく	なっとく	consent, agreement, acceptance / understanding, satisfaction (e.g. with an explanation), being convinced
軽油	けいゆ	diesel oil, diesel fuel, gas oil / light oil
でさえ	でさえ	even (e.g. even a child) / as long as (it is, you are, etc.), (if) only, just
任せ	まかせ	leaving everything up to someone else
流速	りゅうそく	speed of moving fluid
視床下部	ししょうかぶ	hypothalamus
世帯	せたい, しょたい	household, home, family, housekeeping
引力	いんりょく	attraction (e.g. magnetic, gravitation), affinity, gravitational pull / attractiveness, magnetism
信じる	しんじる	to believe, to believe in, to place trust in, to confide in, to have faith in
ひとり	ひとり	one person / being alone, being by oneself / being single, being unmarried / by oneself, alone / just, only, simply
コメントアウト	コメントアウト	commenting out (a section of source code)
意匠登録	いしょうとうろく	registration of a design
びつい	びつい	caudal vertebra
当日	とうじつ	day in question, appointed day, that very day, the day (of issue, publication, etc.)
五百	ごひゃく, いお	500, five hundred / many
一説	いっせつ	one theory (opinion), another theory (opinion)
配向性	はいこうせい	orientation
かあ	かあ	cawing (of a crow)
しそ	しそ	founder, originator, pioneer
つね	つね	usual state of things
ひっ	ひっ	goes before a verb to strengthen its meaning or to add emphasis
あるべき	あるべき	ideal, desirable, the way something should be, target, goal
ゆる	ゆる	lily (Lilium spp.) / yuri, genre of comics and novels about female homosexuality
アブ	アブ	horsefly, gadfly
百科事典	ひゃっかじてん	encyclopedia, encyclopaedia
寄宿舎	きしゅくしゃ	boarding house, residence hall, dormitory
ルシ	ルシ	Rus' (old name of Russia)
後退	こうたい	retreat, falling back, moving backwards, reversing, retrogression, retraction / recession, waning / backspace (key)
肉食動物	にくしょくどうぶつ	carnivore
特化	とっか	specialization, specialisation
兵力	へいりょく	military force, force of arms, strength of an army
茶園	ちゃえん, さえん	tea plantation, tea shop
知らせる	しらせる	to notify, to advise, to inform
今日は	こんにちは	hello, good day, good afternoon
唇	くちびる	lip, lips
塊	かたまり	lump, mass, bundle, clump, clod, cluster / group, crowd / embodiment (of an idea, quality, feeling etc.), personification
嬰	えい	sharp
化合	かごう	chemical combination
斎	いみ	mourning, abstinence / taboo / religious purification / pure, holy
椎	しい, シイ	any beech tree of genus Castanopsis, chinquapin, chinkapin
現役	げんえき	active duty, active service / student taking (university) entrance exams while still enrolled in school, student who passed their university entrance exams on the first try
浜	はま, ハマ	beach, seashore / captured pieces (in the game of go), captured stones / Yokohama / riverbank, riverside
太平洋戦争	たいへいようせんそう	Pacific War (1941-1945)
落とす	おとす	to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind / to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to lose, to spend money at a certain place, to omit, to leave out, to secretly let escape / to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election) / to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances / to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with / to download, to copy from a computer to another medium / to make someone swoon (judo) / to finish a story (e.g. with the punch line) / to finish (a period, e.g. of fasting) / to win over, to seduce, to conquer (unwillingness)
制裁	せいさい	sanctions, punishment
法人格	ほうじんかく	legal personality, juridical personality, corporate status, non-person legal entity
防備	ぼうび	defense, defence, defensive preparations
出雲	いずも	Izumo (former province located in the east of present-day Shimane Prefecture)
定数式	ていすうしき	constant expression
謂	いい	what was said, what it means, origin of a story (or tradition, etc.)
連絡先	れんらくさき	contact address
鑑	かがみ	model, pattern, paragon, exemplar
員数	いんずう, いんず, いんじゅ	(total) number (of people or things), count, quota
搭載	とうさい	loading (on board), equipping / equipped (with), built-in
支部	しぶ	branch, subdivision
地中	ちちゅう	underground, subterranean
直積	ちょくせき	direct product, Cartesian product
指示薬	しじやく	indicator
相違	そうい	difference, discrepancy, variation
磁性	じせい	magnetism
たまたま	たまたま	testicles, balls
垂線	すいせん	perpendicular line
骨格	こっかく	skeleton, skeletal structure, build, frame, physique / framework
文部省	もんぶしょう	Ministry of Education, Science and Culture (1871-2001)
種族	しゅぞく	race, tribe, ethnic group / species, genus, family / stellar population (i.e. population I, II and III)
消える	きえる	to disappear, to vanish, to go out of sight, to go away, to become lost / to go out (of a fire, light, etc.), to die, to turn off (e.g. of a TV screen) / to fade (of a feeling, impression, etc.), to vanish (e.g. of hope) / to go away (e.g. of a smell, itchiness, sleepiness), to disappear, to fade away (e.g. of footsteps) / to wear away (e.g. of an inscription), to rub out (of writing), to fade (e.g. of ink) / to be lost (e.g. of a tradition), to die out, to disappear
デルタ	デルタ	delta
磁性体	じせいたい	magnetic body, magnetic substance
立方	たちかた	way of standing / dancer (in a Japanese dance performance)
原子力	げんしりょく	atomic energy, nuclear power
組立て	くみたて	construction, framework, erection, assembly, organization, organisation
ハワイ	ハワイ	Hawaii, Hawai'i
多量	たりょう	large quantity, large amount
管掌	かんしょう	taking charge, management
実例	じつれい	example, illustration, precedent
気団	きだん	air mass / married man
こいつ	こいつ	he, she, this fellow, this guy, this person / this, this one, this thing / hey, you!, you bastard!, damn you!
次第	しだい	depending on / as soon as, immediately after, upon / as (e.g. "as one is told", "as one wishes"), whatever (e.g. "whatever is at hand") / order, program, programme, precedence / circumstances, course of events, state of things / reason
ベスト	ベスト	best / vest
累乗	るいじょう	exponentiation
非居住者	ひきょじゅうしゃ	nonresident
ポスト	ポスト	postbox, mailbox, mail box, pillar box / post, position / post (e.g. goalpost) / post- (e.g. post-Cold War)
中にも	なかにも	among (other things), especially, particularly, inter alia, above all (else) / at the same time, simultaneously, at once, both
赤本	あかほん, あかぼん	pulp fiction, dime novel / akahon, university entrance exam workbook (published by Kyōgakusha) / storybook (with red cover, Edo period) / Red Guide (Michelin)
汎用	はんよう	generic, general purpose, all-purpose
公共団体	こうきょうだんたい	public organization, public organisation
せまし	せまし	narrow, confined, small / narrow, confined, small
過酸化水素	かさんかすいそ	H2O2, hydrogen peroxide
てした	てした	subordinate, underling, henchman, minion
発行者	はっこうしゃ	issuer, publisher
拮抗薬	きっこうやく	antagonist (drug)
さかんに	さかんに	actively, energetically, heartily, enthusiastically, eagerly, frequently, repeatedly
高周波	こうしゅうは	high frequency, HF
クリエイタ	クリエイタ	creator, inventor, developer
はたして	はたして	as was expected, just as one thought, sure enough / really, actually, ever
瀬戸	せと	strait, channel
刑事施設	けいじしせつ	penal detention facility
抽象化	ちゅうしょうか	abstraction
あまりに	あまりに	too much, excessively, too
下限	かげん	lower limit / infimum
推進者	すいしんしゃ	promoter, instigator, driving force, pioneer, leader
むす	むす	to steam (food, towel, etc.) / to be hot and humid, to be sultry
後置	こうち	back-end / postposition
微生物学	びせいぶつがく	microbiology
ロジ	ロジ	logistics
良好	りょうこう	good, fine, excellent, favorable, favourable, satisfactory
英仏	えいふつ	Britain and France / Anglo-French
文字列型	もじれつがた	character string type
儒教	じゅきょう	Confucianism
近現代	きんげんだい	the modern era, present day
検索語	けんさくご	search term, search word
自衛	じえい	self-defense, self-defence
原判決	げんはんけつ	original judgement, judgment in prior instance
情報伝達	じょうほうでんたつ	information transfer, information transmission
候	こう	season, weather
ニホンイシガメ	ニホンイシガメ	Japanese pond turtle (Mauremys japonica)
民営化	みんえいか	privatization, privatisation
どちらかというと	どちらかというと	if anything, if pushed I'd say, if I had to say
最小限	さいしょうげん	minimum, lowest, minimal, least
柴	しば	brushwood, firewood
桃	もも, モモ	peach (Prunus persica)
たしかに	たしかに	surely, certainly
それゆえ	それゆえ	therefore, for that reason, so, because of that
申	さる	the Monkey (ninth sign of the Chinese zodiac) / hour of the Monkey (around 4pm, 3-5pm, or 4-6pm) / west-southwest / 7th month of the lunar calendar
十日	とおか	10th day of the month / ten days
自発的	じはつてき	spontaneous, voluntary
翁	おう, おきな	old man, venerable gentleman / venerable, old, father
初速	しょそく	initial velocity
トンネル	トンネル	tunnel / to tunnel (through a potential barrier) / letting a grounder go through one's legs
菅	すげ, すが, スゲ	sedge (Cyperaceae spp., esp. members of genus Carex)
初項	しょこう	first term (e.g. of sequence), initial term
同居	どうきょ	living together, coexistence
隊列	たいれつ	rank (of troops), file, column, formation
略奪	りゃくだつ	pillage, plunder, looting, robbery
生殖	せいしょく	reproduction
食べられる	たべられる	to be able to eat / to be edible, to be good to eat
連続性	れんぞくせい	continuity
断層	だんそう	fault, dislocation / gap, discrepancy
放火	ほうか	arson, setting fire
回す	まわす	to turn, to rotate, to spin, to twist, to gyrate / to pass around, to send around, to hand around, to circulate / to move (someone or something to where its needed), to send, to bring, to transfer, to forward, to direct, to submit / to turn (to a new use), to use (for something else) / to turn on (something that turns or has a rotating part, e.g. a washing machine), to start up (e.g. an engine), to give (something) a spin / to put (someone in a position), to make (e.g. an enemy of) / to ... around (e.g. chase, fool, play), to do all over, to do everywhere, to do completely / to surround (something) with, to enclose with / to put (an arm) around (e.g. someone's waist), to reach around / to invest (money), to lend / to dial (a telephone number) / to gang-rape / to operate (e.g. business, shop)
ボクセル	ボクセル	voxel
規則的	きそくてき	systematic, regular, routine
主観的	しゅかんてき	subjective
喫煙	きつえん	smoking
最外	さいがい	outer-most
サイコロ	サイコロ	dice, die
ブリッジ	ブリッジ	bridge
未然	みぜん	before it happens, previously
優先的	ゆうせんてき	preferential
基地	きち	base (military, expedition, etc.)
要望	ようぼう	demand for, request
四角	しかく	quadrilateral, square
コンテナ	コンテナ	container (e.g. shipping), skip
天井	てんじょう	ceiling / ceiling price, (price) ceiling
アルミナ	アルミナ	alumina
あまりにも	あまりにも	too much, excessive, too
アルプス	アルプス	the Alps / range of high mountains
子供たち	こどもたち	children
有給休暇	ゆうきゅうきゅうか	paid vacation, leave
樹木	じゅもく	tree, trees and shrubs
ネスト	ネスト	nest, hive, rookery / hideout, refuge, retreat / nesting (software, data structures)
有効数字	ゆうこうすうじ	significant figures, significant digits
おさえ	おさえ	weight (e.g. paperweight), pressing down / keeping control, exercising authority / having self-control, exercising self-discipline / defense, guard, deterrence
意図的	いとてき	intentional, on purpose
偏微分	へんびぶん	partial derivative, partial differentiation
実包	じっぽう	ball cartridge
こえる	こえる	to grow fat, to gain weight, to put on weight / to grow fertile / to be refined (palate), to be discerning (eye, ear) / to become rich, to become successful
ここの	ここの	nine, 9
ふさわしい	ふさわしい	appropriate, adequate, suitable, fitting, worthy
